"u","v","w","vtkValidPointMask","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","Time"
-2.0602e-06,0,0,1,2,0.2,3.1225e-17,4.3
-1.996e-06,0,0,1,2,0.2,3.1225e-17,4.3054
-1.8532e-06,0,0,1,2,0.2,3.1225e-17,4.3168
-1.6998e-06,0,0,1,2,0.2,3.1225e-17,4.3282
-1.5351e-06,0,0,1,2,0.2,3.1225e-17,4.3396
-1.3588e-06,0,0,1,2,0.2,3.1225e-17,4.351
-1.1702e-06,0,0,1,2,0.2,3.1225e-17,4.3624
-9.6861e-07,0,0,1,2,0.2,3.1225e-17,4.3737
-7.5339e-07,0,0,1,2,0.2,3.1225e-17,4.3851
-5.2375e-07,0,0,1,2,0.2,3.1225e-17,4.3965
-4.506e-07,0,0,1,2,0.2,3.1225e-17,4.4
-2.7898e-07,0,0,1,2,0.2,3.1225e-17,4.4079
-1.7924e-08,0,0,1,2,0.2,3.1225e-17,4.4193
2.6029e-07,0,0,1,2,0.2,3.1225e-17,4.4307
5.5672e-07,0,0,1,2,0.2,3.1225e-17,4.4421
8.725e-07,0,0,1,2,0.2,3.1225e-17,4.4535
1.2089e-06,0,0,1,2,0.2,3.1225e-17,4.4648
1.5671e-06,0,0,1,2,0.2,3.1225e-17,4.4762
1.9487e-06,0,0,1,2,0.2,3.1225e-17,4.4876
2.3552e-06,0,0,1,2,0.2,3.1225e-17,4.499
2.3915e-06,0,0,1,2,0.2,3.1225e-17,4.5
2.7878e-06,0,0,1,2,0.2,3.1225e-17,4.5104
3.2488e-06,0,0,1,2,0.2,3.1225e-17,4.5218
3.7398e-06,0,0,1,2,0.2,3.1225e-17,4.5332
4.2627e-06,0,0,1,2,0.2,3.1225e-17,4.5446
4.8195e-06,0,0,1,2,0.2,3.1225e-17,4.556
5.4126e-06,0,0,1,2,0.2,3.1225e-17,4.5673
6.0442e-06,0,0,1,2,0.2,3.1225e-17,4.5787
6.7168e-06,0,0,1,2,0.2,3.1225e-17,4.5901
7.3354e-06,0,0,1,2,0.2,3.1225e-17,4.6
7.4326e-06,0,0,1,2,0.2,3.1225e-17,4.6015
8.195e-06,0,0,1,2,0.2,3.1225e-17,4.6129
9.0067e-06,0,0,1,2,0.2,3.1225e-17,4.6243
9.8708e-06,0,0,1,2,0.2,3.1225e-17,4.6357
1.079e-05,0,0,1,2,0.2,3.1225e-17,4.6471
1.1769e-05,0,0,1,2,0.2,3.1225e-17,4.6584
1.281e-05,0,0,1,2,0.2,3.1225e-17,4.6698
1.3918e-05,0,0,1,2,0.2,3.1225e-17,4.6812
1.5096e-05,0,0,1,2,0.2,3.1225e-17,4.6926
1.5899e-05,0,0,1,2,0.2,3.1225e-17,4.7
1.6348e-05,0,0,1,2,0.2,3.1225e-17,4.704
1.7679e-05,0,0,1,2,0.2,3.1225e-17,4.7154
1.9094e-05,0,0,1,2,0.2,3.1225e-17,4.7268
2.0598e-05,0,0,1,2,0.2,3.1225e-17,4.7382
2.2195e-05,0,0,1,2,0.2,3.1225e-17,4.7496
2.3891e-05,0,0,1,2,0.2,3.1225e-17,4.7609
2.5692e-05,0,0,1,2,0.2,3.1225e-17,4.7723
2.7603e-05,0,0,1,2,0.2,3.1225e-17,4.7837
2.9631e-05,0,0,1,2,0.2,3.1225e-17,4.7951
3.054e-05,0,0,1,2,0.2,3.1225e-17,4.8
3.1781e-05,0,0,1,2,0.2,3.1225e-17,4.8065
3.4062e-05,0,0,1,2,0.2,3.1225e-17,4.8179
3.648e-05,0,0,1,2,0.2,3.1225e-17,4.8293
3.9041e-05,0,0,1,2,0.2,3.1225e-17,4.8407
4.1755e-05,0,0,1,2,0.2,3.1225e-17,4.852
4.4629e-05,0,0,1,2,0.2,3.1225e-17,4.8634
4.7672e-05,0,0,1,2,0.2,3.1225e-17,4.8748
5.0891e-05,0,0,1,2,0.2,3.1225e-17,4.8862
5.4297e-05,0,0,1,2,0.2,3.1225e-17,4.8976
5.5039e-05,0,0,1,2,0.2,3.1225e-17,4.9
5.7897e-05,0,0,1,2,0.2,3.1225e-17,4.909
6.1704e-05,0,0,1,2,0.2,3.1225e-17,4.9204
6.5728e-05,0,0,1,2,0.2,3.1225e-17,4.9318
6.9979e-05,0,0,1,2,0.2,3.1225e-17,4.9432
7.4467e-05,0,0,1,2,0.2,3.1225e-17,4.9545
7.9206e-05,0,0,1,2,0.2,3.1225e-17,4.9659
8.4207e-05,0,0,1,2,0.2,3.1225e-17,4.9773
8.9482e-05,0,0,1,2,0.2,3.1225e-17,4.9887
9.4997e-05,0,0,1,2,0.2,3.1225e-17,5
9.5042e-05,0,0,1,2,0.2,3.1225e-17,5.0001
0.00010091,0,0,1,2,0.2,3.1225e-17,5.0115
0.00010709,0,0,1,2,0.2,3.1225e-17,5.0229
0.0001136,0,0,1,2,0.2,3.1225e-17,5.0343
0.00012045,0,0,1,2,0.2,3.1225e-17,5.0456
0.00012767,0,0,1,2,0.2,3.1225e-17,5.057
0.00013526,0,0,1,2,0.2,3.1225e-17,5.0684
0.00014325,0,0,1,2,0.2,3.1225e-17,5.0798
0.00015165,0,0,1,2,0.2,3.1225e-17,5.0912
0.00015844,0,0,1,2,0.2,3.1225e-17,5.1
0.00016048,0,0,1,2,0.2,3.1225e-17,5.1026
0.00016976,0,0,1,2,0.2,3.1225e-17,5.114
0.00017951,0,0,1,2,0.2,3.1225e-17,5.1254
0.00018975,0,0,1,2,0.2,3.1225e-17,5.1368
0.0002005,0,0,1,2,0.2,3.1225e-17,5.1481
0.00021179,0,0,1,2,0.2,3.1225e-17,5.1595
0.00022362,0,0,1,2,0.2,3.1225e-17,5.1709
0.00023604,0,0,1,2,0.2,3.1225e-17,5.1823
0.00024905,0,0,1,2,0.2,3.1225e-17,5.1937
0.00025652,0,0,1,2,0.2,3.1225e-17,5.2
0.00026269,0,0,1,2,0.2,3.1225e-17,5.2051
0.00027698,0,0,1,2,0.2,3.1225e-17,5.2165
0.00029195,0,0,1,2,0.2,3.1225e-17,5.2279
0.00030762,0,0,1,2,0.2,3.1225e-17,5.2392
0.00032403,0,0,1,2,0.2,3.1225e-17,5.2506
0.0003412,0,0,1,2,0.2,3.1225e-17,5.262
0.00035916,0,0,1,2,0.2,3.1225e-17,5.2734
0.00037795,0,0,1,2,0.2,3.1225e-17,5.2848
0.00039758,0,0,1,2,0.2,3.1225e-17,5.2962
0.00040435,0,0,1,2,0.2,3.1225e-17,5.3
0.00041809,0,0,1,2,0.2,3.1225e-17,5.3076
0.00043954,0,0,1,2,0.2,3.1225e-17,5.319
0.00046193,0,0,1,2,0.2,3.1225e-17,5.3304
0.00048531,0,0,1,2,0.2,3.1225e-17,5.3417
0.00050972,0,0,1,2,0.2,3.1225e-17,5.3531
0.00053519,0,0,1,2,0.2,3.1225e-17,5.3645
0.00056177,0,0,1,2,0.2,3.1225e-17,5.3759
0.00058948,0,0,1,2,0.2,3.1225e-17,5.3873
0.00061837,0,0,1,2,0.2,3.1225e-17,5.3987
0.00062179,0,0,1,2,0.2,3.1225e-17,5.4
0.00064847,0,0,1,2,0.2,3.1225e-17,5.4101
0.00067985,0,0,1,2,0.2,3.1225e-17,5.4215
0.00071254,0,0,1,2,0.2,3.1225e-17,5.4328
0.00074658,0,0,1,2,0.2,3.1225e-17,5.4442
0.00078202,0,0,1,2,0.2,3.1225e-17,5.4556
0.0008189,0,0,1,2,0.2,3.1225e-17,5.467
0.00085728,0,0,1,2,0.2,3.1225e-17,5.4784
0.00089721,0,0,1,2,0.2,3.1225e-17,5.4898
0.00093435,0,0,1,2,0.2,3.1225e-17,5.5
0.0009387,0,0,1,2,0.2,3.1225e-17,5.5012
0.00098186,0,0,1,2,0.2,3.1225e-17,5.5126
0.0010267,0,0,1,2,0.2,3.1225e-17,5.524
0.0010733,0,0,1,2,0.2,3.1225e-17,5.5353
0.0011217,0,0,1,2,0.2,3.1225e-17,5.5467
0.001172,0,0,1,2,0.2,3.1225e-17,5.5581
0.0012242,0,0,1,2,0.2,3.1225e-17,5.5695
0.0012784,0,0,1,2,0.2,3.1225e-17,5.5809
0.0013346,0,0,1,2,0.2,3.1225e-17,5.5923
0.0013739,0,0,1,2,0.2,3.1225e-17,5.6
0.0013929,0,0,1,2,0.2,3.1225e-17,5.6037
0.0014534,0,0,1,2,0.2,3.1225e-17,5.6151
0.0015161,0,0,1,2,0.2,3.1225e-17,5.6264
0.0015811,0,0,1,2,0.2,3.1225e-17,5.6378
0.0016485,0,0,1,2,0.2,3.1225e-17,5.6492
0.0017183,0,0,1,2,0.2,3.1225e-17,5.6606
0.0017905,0,0,1,2,0.2,3.1225e-17,5.672
0.0018654,0,0,1,2,0.2,3.1225e-17,5.6834
0.0019429,0,0,1,2,0.2,3.1225e-17,5.6948
0.0019793,0,0,1,2,0.2,3.1225e-17,5.7
0.002023,0,0,1,2,0.2,3.1225e-17,5.7062
0.0021059,0,0,1,2,0.2,3.1225e-17,5.7176
0.0021917,0,0,1,2,0.2,3.1225e-17,5.7289
0.0022805,0,0,1,2,0.2,3.1225e-17,5.7403
0.0023722,0,0,1,2,0.2,3.1225e-17,5.7517
0.002467,0,0,1,2,0.2,3.1225e-17,5.7631
0.002565,0,0,1,2,0.2,3.1225e-17,5.7745
0.0026662,0,0,1,2,0.2,3.1225e-17,5.7859
0.0027708,0,0,1,2,0.2,3.1225e-17,5.7973
0.0027963,0,0,1,2,0.2,3.1225e-17,5.8
0.0028787,0,0,1,2,0.2,3.1225e-17,5.8087
0.0029901,0,0,1,2,0.2,3.1225e-17,5.82
0.0031051,0,0,1,2,0.2,3.1225e-17,5.8314
0.0032237,0,0,1,2,0.2,3.1225e-17,5.8428
0.0033461,0,0,1,2,0.2,3.1225e-17,5.8542
0.0034723,0,0,1,2,0.2,3.1225e-17,5.8656
0.0036025,0,0,1,2,0.2,3.1225e-17,5.877
0.0037366,0,0,1,2,0.2,3.1225e-17,5.8884
0.0038748,0,0,1,2,0.2,3.1225e-17,5.8998
0.0038777,0,0,1,2,0.2,3.1225e-17,5.9
0.0040172,0,0,1,2,0.2,3.1225e-17,5.9111
0.0041638,0,0,1,2,0.2,3.1225e-17,5.9225
0.0043149,0,0,1,2,0.2,3.1225e-17,5.9339
0.0044703,0,0,1,2,0.2,3.1225e-17,5.9453
0.0046304,0,0,1,2,0.2,3.1225e-17,5.9567
0.004795,0,0,1,2,0.2,3.1225e-17,5.9681
0.0049644,0,0,1,2,0.2,3.1225e-17,5.9795
0.0051387,0,0,1,2,0.2,3.1225e-17,5.9909
0.0052818,0,0,1,2,0.2,3.1225e-17,6
0.0053177,0,0,1,2,0.2,3.1225e-17,6.0023
0.0055018,0,0,1,2,0.2,3.1225e-17,6.0136
0.0056911,0,0,1,2,0.2,3.1225e-17,6.025
0.0058855,0,0,1,2,0.2,3.1225e-17,6.0364
0.0060853,0,0,1,2,0.2,3.1225e-17,6.0478
0.0062904,0,0,1,2,0.2,3.1225e-17,6.0592
0.006501,0,0,1,2,0.2,3.1225e-17,6.0706
0.0067172,0,0,1,2,0.2,3.1225e-17,6.082
0.0069391,0,0,1,2,0.2,3.1225e-17,6.0934
0.007071,0,0,1,2,0.2,3.1225e-17,6.1
0.0071666,0,0,1,2,0.2,3.1225e-17,6.1047
0.0074001,0,0,1,2,0.2,3.1225e-17,6.1161
0.0076395,0,0,1,2,0.2,3.1225e-17,6.1275
0.007885,0,0,1,2,0.2,3.1225e-17,6.1389
0.0081366,0,0,1,2,0.2,3.1225e-17,6.1503
0.0083945,0,0,1,2,0.2,3.1225e-17,6.1617
0.0086586,0,0,1,2,0.2,3.1225e-17,6.1731
0.0089292,0,0,1,2,0.2,3.1225e-17,6.1845
0.0092062,0,0,1,2,0.2,3.1225e-17,6.1959
0.0093086,0,0,1,2,0.2,3.1225e-17,6.2
0.0094897,0,0,1,2,0.2,3.1225e-17,6.2072
0.00978,0,0,1,2,0.2,3.1225e-17,6.2186
0.010077,0,0,1,2,0.2,3.1225e-17,6.23
0.010381,0,0,1,2,0.2,3.1225e-17,6.2414
0.010692,0,0,1,2,0.2,3.1225e-17,6.2528
0.01101,0,0,1,2,0.2,3.1225e-17,6.2642
0.011334,0,0,1,2,0.2,3.1225e-17,6.2756
0.011666,0,0,1,2,0.2,3.1225e-17,6.287
0.012006,0,0,1,2,0.2,3.1225e-17,6.2984
0.012055,0,0,1,2,0.2,3.1225e-17,6.3
0.012352,0,0,1,2,0.2,3.1225e-17,6.3097
0.012706,0,0,1,2,0.2,3.1225e-17,6.3211
0.013067,0,0,1,2,0.2,3.1225e-17,6.3325
0.013436,0,0,1,2,0.2,3.1225e-17,6.3439
0.013813,0,0,1,2,0.2,3.1225e-17,6.3553
0.014197,0,0,1,2,0.2,3.1225e-17,6.3667
0.014589,0,0,1,2,0.2,3.1225e-17,6.3781
0.014988,0,0,1,2,0.2,3.1225e-17,6.3895
0.015365,0,0,1,2,0.2,3.1225e-17,6.4
0.015396,0,0,1,2,0.2,3.1225e-17,6.4008
0.015811,0,0,1,2,0.2,3.1225e-17,6.4122
0.016234,0,0,1,2,0.2,3.1225e-17,6.4236
0.016665,0,0,1,2,0.2,3.1225e-17,6.435
0.017104,0,0,1,2,0.2,3.1225e-17,6.4464
0.017551,0,0,1,2,0.2,3.1225e-17,6.4578
0.018007,0,0,1,2,0.2,3.1225e-17,6.4692
0.01847,0,0,1,2,0.2,3.1225e-17,6.4806
0.018942,0,0,1,2,0.2,3.1225e-17,6.492
0.01928,0,0,1,2,0.2,3.1225e-17,6.5
0.019421,0,0,1,2,0.2,3.1225e-17,6.5033
0.019909,0,0,1,2,0.2,3.1225e-17,6.5147
0.020405,0,0,1,2,0.2,3.1225e-17,6.5261
0.020909,0,0,1,2,0.2,3.1225e-17,6.5375
0.021422,0,0,1,2,0.2,3.1225e-17,6.5489
0.021943,0,0,1,2,0.2,3.1225e-17,6.5603
0.022472,0,0,1,2,0.2,3.1225e-17,6.5717
0.02301,0,0,1,2,0.2,3.1225e-17,6.5831
0.023555,0,0,1,2,0.2,3.1225e-17,6.5944
0.023824,0,0,1,2,0.2,3.1225e-17,6.6
0.024109,0,0,1,2,0.2,3.1225e-17,6.6058
0.024671,0,0,1,2,0.2,3.1225e-17,6.6172
0.025242,0,0,1,2,0.2,3.1225e-17,6.6286
0.02582,0,0,1,2,0.2,3.1225e-17,6.64
0.026407,0,0,1,2,0.2,3.1225e-17,6.6514
0.027002,0,0,1,2,0.2,3.1225e-17,6.6628
0.027605,0,0,1,2,0.2,3.1225e-17,6.6742
0.028217,0,0,1,2,0.2,3.1225e-17,6.6856
0.028836,0,0,1,2,0.2,3.1225e-17,6.6969
0.029004,0,0,1,2,0.2,3.1225e-17,6.7
0.029463,0,0,1,2,0.2,3.1225e-17,6.7083
0.030098,0,0,1,2,0.2,3.1225e-17,6.7197
0.030742,0,0,1,2,0.2,3.1225e-17,6.7311
0.031393,0,0,1,2,0.2,3.1225e-17,6.7425
0.032052,0,0,1,2,0.2,3.1225e-17,6.7539
0.032719,0,0,1,2,0.2,3.1225e-17,6.7653
0.033393,0,0,1,2,0.2,3.1225e-17,6.7767
0.034075,0,0,1,2,0.2,3.1225e-17,6.788
0.034765,0,0,1,2,0.2,3.1225e-17,6.7994
0.034799,0,0,1,2,0.2,3.1225e-17,6.8
0.035462,0,0,1,2,0.2,3.1225e-17,6.8108
0.036166,0,0,1,2,0.2,3.1225e-17,6.8222
0.036878,0,0,1,2,0.2,3.1225e-17,6.8336
0.037597,0,0,1,2,0.2,3.1225e-17,6.845
0.038323,0,0,1,2,0.2,3.1225e-17,6.8564
0.039056,0,0,1,2,0.2,3.1225e-17,6.8678
0.039796,0,0,1,2,0.2,3.1225e-17,6.8792
0.040543,0,0,1,2,0.2,3.1225e-17,6.8905
0.041168,0,0,1,2,0.2,3.1225e-17,6.9
0.041296,0,0,1,2,0.2,3.1225e-17,6.9019
0.042056,0,0,1,2,0.2,3.1225e-17,6.9133
0.042823,0,0,1,2,0.2,3.1225e-17,6.9247
0.043596,0,0,1,2,0.2,3.1225e-17,6.9361
0.044375,0,0,1,2,0.2,3.1225e-17,6.9475
0.04516,0,0,1,2,0.2,3.1225e-17,6.9589
0.045951,0,0,1,2,0.2,3.1225e-17,6.9703
0.046749,0,0,1,2,0.2,3.1225e-17,6.9816
0.047551,0,0,1,2,0.2,3.1225e-17,6.993
0.048045,0,0,1,2,0.2,3.1225e-17,7
0.048359,0,0,1,2,0.2,3.1225e-17,7.0044
0.049173,0,0,1,2,0.2,3.1225e-17,7.0158
0.049992,0,0,1,2,0.2,3.1225e-17,7.0272
0.050817,0,0,1,2,0.2,3.1225e-17,7.0386
0.051646,0,0,1,2,0.2,3.1225e-17,7.05
0.05248,0,0,1,2,0.2,3.1225e-17,7.0614
0.053319,0,0,1,2,0.2,3.1225e-17,7.0728
0.054163,0,0,1,2,0.2,3.1225e-17,7.0841
0.05501,0,0,1,2,0.2,3.1225e-17,7.0955
0.055344,0,0,1,2,0.2,3.1225e-17,7.1
0.055862,0,0,1,2,0.2,3.1225e-17,7.1069
0.056718,0,0,1,2,0.2,3.1225e-17,7.1183
0.057579,0,0,1,2,0.2,3.1225e-17,7.1297
0.058442,0,0,1,2,0.2,3.1225e-17,7.1411
0.05931,0,0,1,2,0.2,3.1225e-17,7.1525
0.060181,0,0,1,2,0.2,3.1225e-17,7.1639
0.061055,0,0,1,2,0.2,3.1225e-17,7.1752
0.061932,0,0,1,2,0.2,3.1225e-17,7.1866
0.062813,0,0,1,2,0.2,3.1225e-17,7.198
0.062966,0,0,1,2,0.2,3.1225e-17,7.2
0.063695,0,0,1,2,0.2,3.1225e-17,7.2094
0.064581,0,0,1,2,0.2,3.1225e-17,7.2208
0.065469,0,0,1,2,0.2,3.1225e-17,7.2322
0.06636,0,0,1,2,0.2,3.1225e-17,7.2436
0.067252,0,0,1,2,0.2,3.1225e-17,7.255
0.068147,0,0,1,2,0.2,3.1225e-17,7.2664
0.069043,0,0,1,2,0.2,3.1225e-17,7.2777
0.069941,0,0,1,2,0.2,3.1225e-17,7.2891
0.070799,0,0,1,2,0.2,3.1225e-17,7.3
0.07084,0,0,1,2,0.2,3.1225e-17,7.3005
0.07174,0,0,1,2,0.2,3.1225e-17,7.3119
0.072642,0,0,1,2,0.2,3.1225e-17,7.3233
0.073545,0,0,1,2,0.2,3.1225e-17,7.3347
0.074448,0,0,1,2,0.2,3.1225e-17,7.3461
0.075352,0,0,1,2,0.2,3.1225e-17,7.3575
0.076256,0,0,1,2,0.2,3.1225e-17,7.3688
0.077161,0,0,1,2,0.2,3.1225e-17,7.3802
0.078066,0,0,1,2,0.2,3.1225e-17,7.3916
0.078731,0,0,1,2,0.2,3.1225e-17,7.4
0.07897,0,0,1,2,0.2,3.1225e-17,7.403
0.079875,0,0,1,2,0.2,3.1225e-17,7.4144
0.080779,0,0,1,2,0.2,3.1225e-17,7.4258
0.081683,0,0,1,2,0.2,3.1225e-17,7.4372
0.082586,0,0,1,2,0.2,3.1225e-17,7.4486
0.083488,0,0,1,2,0.2,3.1225e-17,7.46
0.084389,0,0,1,2,0.2,3.1225e-17,7.4713
0.08529,0,0,1,2,0.2,3.1225e-17,7.4827
0.086188,0,0,1,2,0.2,3.1225e-17,7.4941
0.086652,0,0,1,2,0.2,3.1225e-17,7.5
0.087085,0,0,1,2,0.2,3.1225e-17,7.5055
0.087981,0,0,1,2,0.2,3.1225e-17,7.5169
0.088875,0,0,1,2,0.2,3.1225e-17,7.5283
0.089768,0,0,1,2,0.2,3.1225e-17,7.5397
0.090658,0,0,1,2,0.2,3.1225e-17,7.5511
0.091546,0,0,1,2,0.2,3.1225e-17,7.5624
0.092432,0,0,1,2,0.2,3.1225e-17,7.5738
0.093316,0,0,1,2,0.2,3.1225e-17,7.5852
0.094197,0,0,1,2,0.2,3.1225e-17,7.5966
0.094459,0,0,1,2,0.2,3.1225e-17,7.6
0.095075,0,0,1,2,0.2,3.1225e-17,7.608
0.095951,0,0,1,2,0.2,3.1225e-17,7.6194
0.096823,0,0,1,2,0.2,3.1225e-17,7.6308
0.097693,0,0,1,2,0.2,3.1225e-17,7.6422
0.09856,0,0,1,2,0.2,3.1225e-17,7.6536
0.099423,0,0,1,2,0.2,3.1225e-17,7.6649
0.10028,0,0,1,2,0.2,3.1225e-17,7.6763
0.10114,0,0,1,2,0.2,3.1225e-17,7.6877
0.10199,0,0,1,2,0.2,3.1225e-17,7.6991
0.10206,0,0,1,2,0.2,3.1225e-17,7.7
0.10284,0,0,1,2,0.2,3.1225e-17,7.7105
0.10369,0,0,1,2,0.2,3.1225e-17,7.7219
0.10453,0,0,1,2,0.2,3.1225e-17,7.7333
0.10537,0,0,1,2,0.2,3.1225e-17,7.7447
0.1062,0,0,1,2,0.2,3.1225e-17,7.756
0.10703,0,0,1,2,0.2,3.1225e-17,7.7674
0.10786,0,0,1,2,0.2,3.1225e-17,7.7788
0.10868,0,0,1,2,0.2,3.1225e-17,7.7902
0.10938,0,0,1,2,0.2,3.1225e-17,7.8
0.10949,0,0,1,2,0.2,3.1225e-17,7.8016
0.11031,0,0,1,2,0.2,3.1225e-17,7.813
0.11111,0,0,1,2,0.2,3.1225e-17,7.8244
0.11192,0,0,1,2,0.2,3.1225e-17,7.8358
0.11272,0,0,1,2,0.2,3.1225e-17,7.8472
0.11351,0,0,1,2,0.2,3.1225e-17,7.8585
0.1143,0,0,1,2,0.2,3.1225e-17,7.8699
0.11508,0,0,1,2,0.2,3.1225e-17,7.8813
0.11586,0,0,1,2,0.2,3.1225e-17,7.8927
0.11636,0,0,1,2,0.2,3.1225e-17,7.9
0.11663,0,0,1,2,0.2,3.1225e-17,7.9041
0.1174,0,0,1,2,0.2,3.1225e-17,7.9155
0.11817,0,0,1,2,0.2,3.1225e-17,7.9269
0.11893,0,0,1,2,0.2,3.1225e-17,7.9383
0.11968,0,0,1,2,0.2,3.1225e-17,7.9496
0.12043,0,0,1,2,0.2,3.1225e-17,7.961
0.12117,0,0,1,2,0.2,3.1225e-17,7.9724
0.12191,0,0,1,2,0.2,3.1225e-17,7.9838
0.12264,0,0,1,2,0.2,3.1225e-17,7.9952
0.12295,0,0,1,2,0.2,3.1225e-17,8
0.12337,0,0,1,2,0.2,3.1225e-17,8.0066
0.12409,0,0,1,2,0.2,3.1225e-17,8.018
0.1248,0,0,1,2,0.2,3.1225e-17,8.0294
0.12552,0,0,1,2,0.2,3.1225e-17,8.0407
0.12622,0,0,1,2,0.2,3.1225e-17,8.0521
0.12692,0,0,1,2,0.2,3.1225e-17,8.0635
0.12761,0,0,1,2,0.2,3.1225e-17,8.0749
0.1283,0,0,1,2,0.2,3.1225e-17,8.0863
0.12898,0,0,1,2,0.2,3.1225e-17,8.0977
0.12912,0,0,1,2,0.2,3.1225e-17,8.1
0.12966,0,0,1,2,0.2,3.1225e-17,8.1091
0.13033,0,0,1,2,0.2,3.1225e-17,8.1205
0.131,0,0,1,2,0.2,3.1225e-17,8.1319
0.13166,0,0,1,2,0.2,3.1225e-17,8.1432
0.13231,0,0,1,2,0.2,3.1225e-17,8.1546
0.13296,0,0,1,2,0.2,3.1225e-17,8.166
0.1336,0,0,1,2,0.2,3.1225e-17,8.1774
0.13424,0,0,1,2,0.2,3.1225e-17,8.1888
0.13486,0,0,1,2,0.2,3.1225e-17,8.2
0.13487,0,0,1,2,0.2,3.1225e-17,8.2002
0.1355,0,0,1,2,0.2,3.1225e-17,8.2116
0.13612,0,0,1,2,0.2,3.1225e-17,8.223
0.13673,0,0,1,2,0.2,3.1225e-17,8.2343
0.13734,0,0,1,2,0.2,3.1225e-17,8.2457
0.13795,0,0,1,2,0.2,3.1225e-17,8.2571
0.13854,0,0,1,2,0.2,3.1225e-17,8.2685
0.13913,0,0,1,2,0.2,3.1225e-17,8.2799
0.13972,0,0,1,2,0.2,3.1225e-17,8.2913
0.14017,0,0,1,2,0.2,3.1225e-17,8.3
0.1403,0,0,1,2,0.2,3.1225e-17,8.3027
0.14088,0,0,1,2,0.2,3.1225e-17,8.3141
0.14145,0,0,1,2,0.2,3.1225e-17,8.3255
0.14201,0,0,1,2,0.2,3.1225e-17,8.3368
0.14257,0,0,1,2,0.2,3.1225e-17,8.3482
0.14312,0,0,1,2,0.2,3.1225e-17,8.3596
0.14367,0,0,1,2,0.2,3.1225e-17,8.371
0.14421,0,0,1,2,0.2,3.1225e-17,8.3824
0.14475,0,0,1,2,0.2,3.1225e-17,8.3938
0.14504,0,0,1,2,0.2,3.1225e-17,8.4
0.14528,0,0,1,2,0.2,3.1225e-17,8.4052
0.1458,0,0,1,2,0.2,3.1225e-17,8.4166
0.14632,0,0,1,2,0.2,3.1225e-17,8.4279
0.14684,0,0,1,2,0.2,3.1225e-17,8.4393
0.14734,0,0,1,2,0.2,3.1225e-17,8.4507
0.14785,0,0,1,2,0.2,3.1225e-17,8.4621
0.14835,0,0,1,2,0.2,3.1225e-17,8.4735
0.14884,0,0,1,2,0.2,3.1225e-17,8.4849
0.14933,0,0,1,2,0.2,3.1225e-17,8.4963
0.14949,0,0,1,2,0.2,3.1225e-17,8.5
0.14981,0,0,1,2,0.2,3.1225e-17,8.5077
0.15029,0,0,1,2,0.2,3.1225e-17,8.5191
0.15076,0,0,1,2,0.2,3.1225e-17,8.5304
0.15123,0,0,1,2,0.2,3.1225e-17,8.5418
0.15169,0,0,1,2,0.2,3.1225e-17,8.5532
0.15215,0,0,1,2,0.2,3.1225e-17,8.5646
0.1526,0,0,1,2,0.2,3.1225e-17,8.576
0.15304,0,0,1,2,0.2,3.1225e-17,8.5874
0.15349,0,0,1,2,0.2,3.1225e-17,8.5988
0.15353,0,0,1,2,0.2,3.1225e-17,8.6
0.15392,0,0,1,2,0.2,3.1225e-17,8.6102
0.15436,0,0,1,2,0.2,3.1225e-17,8.6215
0.15478,0,0,1,2,0.2,3.1225e-17,8.6329
0.1552,0,0,1,2,0.2,3.1225e-17,8.6443
0.15562,0,0,1,2,0.2,3.1225e-17,8.6557
0.15603,0,0,1,2,0.2,3.1225e-17,8.6671
0.15644,0,0,1,2,0.2,3.1225e-17,8.6785
0.15685,0,0,1,2,0.2,3.1225e-17,8.6899
0.1572,0,0,1,2,0.2,3.1225e-17,8.7
0.15724,0,0,1,2,0.2,3.1225e-17,8.7013
0.15764,0,0,1,2,0.2,3.1225e-17,8.7127
0.15803,0,0,1,2,0.2,3.1225e-17,8.724
0.15841,0,0,1,2,0.2,3.1225e-17,8.7354
0.15879,0,0,1,2,0.2,3.1225e-17,8.7468
0.15917,0,0,1,2,0.2,3.1225e-17,8.7582
0.15954,0,0,1,2,0.2,3.1225e-17,8.7696
0.15991,0,0,1,2,0.2,3.1225e-17,8.781
0.16027,0,0,1,2,0.2,3.1225e-17,8.7924
0.16051,0,0,1,2,0.2,3.1225e-17,8.8
0.16063,0,0,1,2,0.2,3.1225e-17,8.8038
0.16098,0,0,1,2,0.2,3.1225e-17,8.8151
0.16133,0,0,1,2,0.2,3.1225e-17,8.8265
0.16168,0,0,1,2,0.2,3.1225e-17,8.8379
0.16202,0,0,1,2,0.2,3.1225e-17,8.8493
0.16236,0,0,1,2,0.2,3.1225e-17,8.8607
0.16269,0,0,1,2,0.2,3.1225e-17,8.8721
0.16302,0,0,1,2,0.2,3.1225e-17,8.8835
0.16335,0,0,1,2,0.2,3.1225e-17,8.8949
0.16349,0,0,1,2,0.2,3.1225e-17,8.9
0.16367,0,0,1,2,0.2,3.1225e-17,8.9063
0.16399,0,0,1,2,0.2,3.1225e-17,8.9176
0.1643,0,0,1,2,0.2,3.1225e-17,8.929
0.16461,0,0,1,2,0.2,3.1225e-17,8.9404
0.16492,0,0,1,2,0.2,3.1225e-17,8.9518
0.16522,0,0,1,2,0.2,3.1225e-17,8.9632
